nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
Casa - Cumbayá,"Cumbayá, Quito",350.000,311.0,3,3,3.0,2022-03-17
"Venta Casa de 108 m², 3 Dorm.. Llano Grande, Quito.","Llano Grande, Quito",82.000,108.0,3,2,1.0,2022-03-17
"Mitad del Mundo, Conjunto con Piscina","Mitad del Mundo, Quito",70.000,112.0,3,2,1.0,2022-03-17
Hermosa Casa con Dos Amplias Habitaciones Cada Una con Su Baño.,"Llano Chico, Quito",89.000,100.0,2,2,1.0,2022-03-17
Cotocollao Casa en Venta en Conjunto 220 m². 6 Dorm. + 2 Parq + Terraza,"Norte de Quito, Quito",119.000,250.0,6,4,2.0,2022-03-17
Casa de Venta Comercial y de Vivienda en El Rosario con Tres Locales,"Norte de Quito, Quito",343.000,455.0,4,7,4.0,2022-03-17
"Vendo Casa, Capelo, Valle de Los Chillos, Usd 215.000","Los Chillos, Quito",215.000,187.0,3,2,7.0,2022-03-17
"Vendo Casa de 2 Pisos 348,23 m² - Terreno 389 m²","Amagasí, Quito",118.500,389.0,4,2,5.0,2022-03-17
Vendo Casa en Sector Santa Ines Cumbaya,"Cumbayá, Quito",329.000,250.0,4,5,3.0,2022-03-17
Vendo Casa Sector Valle de Los Chillos 267 Mtrs 3 Pisos,"Los Chillos, Quito",162.000,267.0,6,4,2.0,2022-03-17
"Mitad del Mundo - Sector del Kartódromo, Casa de 361 m² en Venta","Mitad del Mundo, Quito",180.000,361.0,3,4,4.0,2022-03-17
Vendo Moderna Casa en San Rafael Sector Residencial,"San Rafael, Quito",192.856,196.0,2,3,2.0,2022-03-17
"Casa Moderna, Estilo Minimalista en Exclusiva Urbanización en Puembo","Puembo, Quito",324.000,414.0,3,3,2.0,2022-03-17
"Venta, Casa, 4 Dorm., Sector El Condado","El Condado, Quito",100.000,215.0,4,4,2.0,2022-03-17
"Casa en Quito, Sector Quitumbe","Sur de Quito, Quito",260.000,667.0,16,10,1.0,2022-03-17
Casa de Venta Cumbaya Excelente Ubicacion,"Cumbayá, Quito",790.000,2000.0,4,4,4.0,2022-03-17
Espectacular Casa en Venta Club Los Chillos/ Rmedina,"Los Chillos, Quito",280.000,540.0,4,3,3.0,2022-03-17
Casa Rentera de Venta Sector Conocoto,"Conocoto, Quito",450.000,500.0,4,3,0.0,2022-03-17
Estrena Casa Independiente en Mastodontes! Casa de 277 m²,"Carcelén, Quito",238.000,329.0,5,4,3.0,2022-03-17
"Vendo Elegante Casa, El Condado, $620.000","El Condado, Quito",620.000,1800.0,4,3,10.0,2022-03-17
Vendo Casas por Estrenar - Mitad del Mundo,"Mitad del Mundo, Quito",75.000,165.0,3,2,1.0,2022-03-17
Preciosa Casa Sector San Camilo Calderón,"Calderón, Quito",117.900,163.0,3,2,1.0,2022-03-17
Hermosa Casa 3 Dorm. en Santa Lucia,"Norte de Quito, Quito",165.900,175.0,3,2,1.0,2022-03-17
Casa - Cumbayá,"Cumbayá, Quito",255.142,234.0,3,4,2.0,2022-03-17
"Venta Casa 4 Habitaciones, Piscina, Nayon, Sector Manuela Saenz, Huayraloma, Tacuri","Nayón - Tanda, Quito",365.000,364.0,4,4,3.0,2022-03-17
Casa Rentera de Venta en El Sur de Quito Sector (Quito Sur),"Sur de Quito, Quito",78.000,275.0,8,4,1.0,2022-03-17
Entrega Inmediata Valle de Los Chillos,"La Armenia, Quito",85.000,90.0,3,2,1.0,2022-03-17
Vendo Casa en Conjunto a 5 Min del Quicentro Sur,"Quitumbe, Quito",63.000,108.0,3,1,1.0,2022-03-17
"La Armenia 2, Casa 145 m², 4 Dorm.,2parqueos","La Armenia, Quito",135.000,236.0,4,3,2.0,2022-03-17
Casa. 400 m². 3 Habitaciones. 2 Estacionamientos. Sector Rancho San Francisco,"Cumbayá, Quito",455.000,461.0,3,4,2.0,2022-03-17
Se Vende Hermosa Casa Sector La Armenia - Valle de Los Chillos,"Los Chillos, Quito",99.000,130.0,3,2,2.0,2022-03-17
Casa - Calderón,"Calderón, Quito",74.900,100.0,3,2,2.0,2022-03-17
"Se Vende Casa Vip ""Conocoto - Miranda Baja""","Conocoto, Quito",79.900,50.0,3,2,2.0,2022-03-17
"Casa en Venta, Santa Lucia, Norte","Norte de Quito, Quito",150.000,160.0,4,3,2.0,2022-03-17
En El Corazón de Tumbaco de Super Oportunidad! Vendo Amplia Casa,"Tumbaco, Quito",320.000,490.0,4,4,5.0,2022-03-17
Casa de Lujo en Los Chillos,"Los Chillos, Quito",420.000,500.0,4,4,4.0,2022-03-17
Casa - La Armenia,"La Armenia, Quito",189.000,200.0,4,3,2.0,2022-03-17
Hermosas Casas Vip en Conocoto Sector Colegio La Salle,"Conocoto, Quito",75.780,80.0,3,3,1.0,2022-03-17
"Casa por Estrenar, Minimalista, Mirasierra Valle de Los Chillos","San Rafael, Quito",124.900,125.0,3,1,2.0,2022-03-17
Hermosa y Amplia Casa de Venta en La Armenia 2,"La Armenia, Quito",109.900,147.0,3,2,0.0,2022-03-17
Casa de Venta Dentro de Conjunto en San Juan Cumbaya,"Cumbayá, Quito",240.000,295.0,3,3,2.0,2022-03-17
Casa en Venta Sector El Inca,"El Inca, Quito",190.000,304.0,3,1,2.0,2022-03-17
Casa en Venta con Excelente Ubicación en Conocoto,"Conocoto, Quito",120.000,167.0,3,3,2.0,2022-03-17
Casa de 160 m² en La Subida Al Bosque con Piscina,"Norte de Quito, Quito",250.000,160.0,3,2,2.0,2022-03-17
Casa en Venta Diseño Vanguardista Conocoto Los Chillos Link Inmobiliario,"Conocoto, Quito",390.000,500.0,3,4,4.0,2022-03-17
I3 Vende Casa de Estilo Rustica en El Valle de Tumbaco,"Tumbaco, Quito",445.000,1330.0,3,3,6.0,2022-03-17
Baja Nuevamente de Precio Casa en El Sector Más Exclusivo del Club Los Chillos,"Sangolqui, Quito",160.000,240.0,3,2,2.0,2022-03-17
Venta Hermosa Casa Más Dos Departamentos en Iñaquito Alto Cerca Al Cc El Bosque,"Norte de Quito, Quito",750.000,717.0,9,6,3.0,2022-03-17
Santa Ines Cumbaya - Casas de Lujo de Oportunidad,"Cumbayá, Quito",275.000,199.0,3,2,2.0,2022-03-17
¡Extraordinaria Casa Moderna en Puembo!,"Puembo, Quito",990.000,1338.0,4,4,4.0,2022-03-17
Casa de Venta Tumbaco Sector Arenal Oportunidad,"Tumbaco, Quito",190.000,220.0,3,3,2.0,2022-03-17
"Espaciosa Casa de Lujo en Venta, - Nayón - Quito","Nayón - Tanda, Quito",420.000,600.0,3,3,3.0,2022-03-17
Venta Casa Dentro de Conjunto Sector Cumbaya $440.000,"Cumbayá, Quito",440.000,653.0,4,3,6.0,2022-03-17
Venta Casa Independiente Amplia Mariana de Jesús Quito,"Centro Norte, Quito",280.000,437.0,6,5,5.0,2022-03-17
Vendo Moderna Casa en Conjunto en San Rafael,"San Rafael, Quito",183.487,188.0,2,3,2.0,2022-03-17
En La Mejor Urbanizacion de Cumbaya Hermosa y Amplia Casa Piscina,"Cumbayá, Quito",2.000.000,900.0,5,7,6.0,2022-03-17
Hermosa Casa Sector Ant,"San Carlos, Quito",89.900,119.0,3,2,1.0,2022-03-17
Av La Gasca - C. C. América 2 Casas Adosadas de Venta 436 m² Totales,"Centro Norte, Quito",285.000,436.0,4,2,0.0,2022-03-17
Pusuqui - Casa de Una Planta de Oportunidad,"Pomasqui, Quito",129.500,156.0,2,2,5.0,2022-03-17
"S/p Cumbaya Vendo Hermosa Casa por Colegio Menor, Conjunto Cerrado","Cumbayá, Quito",375.000,348.0,4,4,3.0,2022-03-17
Vendo Casa Marianitas de Calderón,"Calderón, Quito",98.000,210.0,3,2,2.0,2022-03-17
J. A. s Vende Casa en Carcelen Como Nueva,"Carcelén, Quito",78.000,130.0,3,2,1.0,2022-03-17
Venta Casa Amplia Dos Pisos Tres Dorm. Ático Conjunto Valle de Los Chillos,"San Rafael, Quito",180.000,282.0,4,2,2.0,2022-03-17
Casa de 4 Dorm. en Jardines de Carcelén de Venta,"Carcelén, Quito",105.000,208.0,4,3,1.0,2022-03-17
Calderon Estrena Amplia Casa de Dos Plantas en Conjunto,"Calderón, Quito",104.185,115.0,3,3,2.0,2022-03-17
Se Vende Casa en El Sector de Solca (Quito),"San Isidro - Vista Grande, Quito",125.000,168.0,3,2,2.0,2022-03-17
"Se Vende Casa de 3 Hab. Sector San Carlos, $","Centro Norte, Quito",115.000,150.0,3,2,2.0,2022-03-17
"Preciosa y Amplia Casa Dentro de Urbanización, Sector Cumbayá","Lumbisí, Quito",440.000,336.0,3,3,2.0,2022-03-17
"Casa de Venta Carcelén, Sector Colegio Einstein","Carcelén, Quito",128.000,183.0,3,2,2.0,2022-03-17
Vendo Hermosa Propiedad Campestre Sector Collaqui Tumbaco,"Tumbaco, Quito",260.000,1000.0,3,3,5.0,2022-03-17
"En Venta Hermosa Casa de 03d en San Juan Alto de Cumbaya, Sector Colegio Terranova (Mc)","Cumbayá, Quito",240.000,225.0,3,3,2.0,2022-03-17
Espaciosa Casa en Venta Sector Tumbaco,"Tumbaco, Quito",395.000,588.0,3,3,4.0,2022-03-17
"En Venta Moderna Casa, Cumbayá - Nayón","Nayón - Tanda, Quito",250.000,220.0,4,2,2.0,2022-03-17
"Esquinera en 2 Plantas, La Armenia,","La Armenia, Quito",87.900,155.0,3,2,1.0,2022-03-17
"Vendo Casa - ""Mutualista Benalcázar"" - Los Chillos","Sangolqui, Quito",179.000,322.0,6,2,3.0,2022-03-17
Vendo Casa Sector Nayon,"Nayón - Tanda, Quito",385.000,1116.0,4,4,7.0,2022-03-17
Cumbaya Casa de Venta en Urbanizacion Privada,"Cumbayá, Quito",950.000,1248.0,5,5,4.0,2022-03-17
Casa de Venta en Tumbaco / Viña Alta,"Tumbaco, Quito",370.000,1370.0,4,3,4.0,2022-03-17
"Venta Casa 3 Pisos Sector Las Casas, Quito","Las Casas, Quito",415.000,623.0,8,8,6.0,2022-03-17
Casa de Venta en Cumbaya Urb Privada Cerca a Colegio Menor,"Cumbayá, Quito",440.000,540.0,4,4,2.0,2022-03-17
Casa Miravalle Independiente con Jardines,"Miravalle, Quito",850.000,10000.0,5,5,6.0,2022-03-17
Casa de Venta Sector Agencia Nacional de Transito,"San Carlos, Quito",120.000,160.0,4,2,2.0,2022-03-17
Venta - Casa - Sector Pinar Alto,"El Pinar, Quito",120.000,150.0,3,2,2.0,2022-03-17
Ultimas Casas Nuevas Vip de Venta 3 Habitaciones 1 Parqueadero,"Calderón, Quito",87.900,145.0,3,3,1.0,2022-03-17
Exclusivas Casas en Puembo - Piscina - Gimnasio,"Puembo, Quito",119.500,116.0,3,2,2.0,2022-03-17
"La Armenia, Ultima Casa de Entrega Inmediata Aplica Credito Vip.","La Armenia, Quito",89.600,102.0,3,2,0.0,2022-03-17
"Vendo Hermosa Casa Club Los Chillos, Usd 258.000 Negociable.","Conocoto, Quito",258.000,800.0,4,4,5.0,2022-03-17
Casa de Venta en Cumbaya,"Cumbayá, Quito",450.000,558.0,4,3,3.0,2022-03-17
Casa de Venta..,"Cumbayá, Quito",370.000,304.0,3,3,2.0,2022-03-17
"Oportunidad, Vendo, Casa Rentera, Sector Calderón","Calderón, Quito",130.000,350.0,12,7,0.0,2022-03-17
"Se Vende Casa Sector Conocoto Los Chillos, Armenia","Los Chillos, Quito",92.000,164.0,3,3,1.0,2022-03-17
"Vendo Casa de Lujo 4hba 4 Baños, 3parq Sector Campo Alegre","Centro Norte, Quito",498.000,2000.0,4,4,3.0,2022-03-17
Casa en Pillagua de 4 Dormtorios Dentro de Conjunto,"Cumbayá, Quito",2.500.000,2195.0,4,4,6.0,2022-03-17
"Vendo Casa Remodelada de 3 Plantas con Piscina, La Armenia, Se Acepta Biess","La Armenia, Quito",97.000,184.0,3,2,2.0,2022-03-17
Casa en Venta Sector Carapungo - El Arenal,"Carapungo, Quito",73.000,136.0,3,3,1.0,2022-03-17
Casa - Los Chillos,"Los Chillos, Quito",97.000,175.0,3,3,1.0,2022-03-17
San Antonio Vendo Casa Conjunto San Eduardo Ee,"Mitad del Mundo, Quito",72.900,140.0,3,2,1.0,2022-03-17
Casa Nueva de Venta en La Armenia,"La Armenia, Quito",104.900,180.0,4,2,2.0,2022-03-17
En Venta Casa Muy Bien Ubicada Sector Sangolqui,"Sangolqui, Quito",89.000,107.0,3,2,1.0,2022-03-17
"Casa de Venta Sur de Quito Sector Ciudadela Ibarra, 170 m², 3 Dorm.","Sur de Quito, Quito",78.000,250.0,3,2,4.0,2022-03-17
Casa de Venta de 4 Habitaciones Sector San Juan Alto Cumbaya,"Cumbayá, Quito",270.000,450.0,4,2,4.0,2022-03-17
Casa de 2 Dorm. en Cumbaya en Construcciòn,"Cumbayá, Quito",145.000,152.0,2,2,2.0,2022-03-17
Casa Moderna con Piscina Urbanización Pillagua Veronica Baez Re/max Futuro,"Cumbayá, Quito",720.000,1521.0,5,7,5.0,2022-03-17
Ventas Casas Vip Conocoto,"Conocoto, Quito",86.000,108.0,3,2,1.0,2022-03-17
Casa de Venta Sector Intervalles,"Tumbaco, Quito",395.000,588.0,3,1,2.0,2022-03-17
Mirasierra - Valle de Los Chillos - Entrega Inmediata Venta Casas 2 Plantas,"Los Chillos, Quito",134.900,176.0,3,2,0.0,2022-03-17
De Oportunidad Casa 4 Dorm. en Conjunto Sector Calderón,"Calderón, Quito",85.000,168.0,4,3,2.0,2022-03-17
Venta Casa en Carcelen,"Carcelén, Quito",90.000,183.0,3,2,1.0,2022-03-17
Vendo Linda Casa Prados de Tanda/cumbayá,"Cumbayá, Quito",340.000,380.0,3,2,2.0,2022-03-17
Vendo Elegantes Casas en Conocoto $75800 Cerca Colegio La Salle,"Conocoto, Quito",75.800,110.0,3,2,1.0,2022-03-17
Pomasqui Casa en Venta,"Pomasqui, Quito",99.000,134.0,3,2,1.0,2022-03-17
"Hermosa Arquitectura, Casa Minimalista, Dentro de Conjunto, Sector Barrio Tacuri","Nayón - Tanda, Quito",450.000,778.0,4,4,4.0,2022-03-17
Se Vende Casa Sector Beaterio,"Sur de Quito, Quito",75.000,172.0,4,2,2.0,2022-03-17
"De Oportunidad Casa en El Portal de La Hacienda, Valle de Los Chillos.","Los Chillos, Quito",160.000,444.0,4,5,10.0,2022-03-17
Casa Independiente Amplio Jardín Estilo Rustico en Conjunto,"Tumbaco, Quito",265.000,480.0,3,4,2.0,2022-03-17
Casa Independiente en Venta - Miranda - Valle de Los Chillos,"Los Chillos, Quito",270.000,1000.0,1estac.,0,0.0,2022-03-17
Vendo Hemosa Casa en Pachosalas Ilalo,"Tumbaco, Quito",500.000,1500.0,4,4,4.0,2022-03-17
Venta de Preciosa Casa en Cumbayá Conjunto Privado Proyecto Entrega2023,"Cumbayá, Quito",230.000,260.0,3,2,2.0,2022-03-17
"La Armenia, Entrega Inmediata. Ubicación Privilegiada.","La Armenia, Quito",92.600,105.0,3,2,0.0,2022-03-17
Sector Mariscal Sucre Vendo Casa Reconstruida con Dos Suites y Local Comercial,"Centro Norte, Quito",235.000,320.0,5,4,2.0,2022-03-17
Casa Rentera Amplia de Venta La Isla,"Sur de Quito, Quito",125.000,250.0,5,2,2.0,2022-03-17
Casa Rentera en Conocoto,"Conocoto, Quito",115.000,325.0,7,3,1.0,2022-03-17
De Oportunidad Casa de Venta en Cumbaya Intervalles con Amplio Jardín,"Tumbaco, Quito",395.000,588.0,3,3,2.0,2022-03-17
"Casa Amplia en Venta, Urb El Condado, Jardin, 4d","El Condado, Quito",209.000,393.0,4,3,6.0,2022-03-17
"Hermosa Casa de Venta Domotizada, Dentro de Conjunto en Tumbaco","Tumbaco, Quito",140.000,161.0,3,2,2.0,2022-03-17
Vendo Casa - Urb. L. d. U./la Pampa (Obra Gris) - 158 m²,"Mitad del Mundo, Quito",53.000,158.0,4,2,0.0,2022-03-17
Hermosa Casa a Estrenar Dentro de Conjunto en Tumbaco,"Tumbaco, Quito",130.000,120.0,3,2,2.0,2022-03-17
"Vendo Excelente, Segura, Muy Bien Distribuída y Ubicada Casa en Conjunto","Tumbaco, Quito",407.000,500.0,4,4,3.0,2022-03-17
Casa en El Sur de Quito,"Sur de Quito, Quito",70.000,89.0,2,1,0.0,2022-03-17
Casa - San Bartolo,"San Bartolo, Quito",135.000,300.0,8,5,1.0,2022-03-17
0 9 8 7 1 0 2 0 4 9 Kb La Morita Vendo Casa 3 Dorm $140.000,"Tumbaco, Quito",140.000,170.0,3,2,2.0,2022-03-17
Hermosa Casa Vip en Venta Sector La Salle,"La Armenia, Quito",69.900,77.0,3,1,1.0,2022-03-17
Casa de Venta/ponciano/conjunto Cerrado/quito /norte,"Norte de Quito, Quito",132.000,228.0,3,3,2.0,2022-03-17
Casa 3 Dorm. Pusuqui 107.88 m²,"Mitad del Mundo, Quito",89.000,108.0,2baños,1estac.,0.0,2022-03-17
"Venta Casa Vista, Iluminación, Patio, Balcón - González Suarez","González Suárez, Quito",328.000,380.0,4,4,2.0,2022-03-17
Casa en Venta Pinar Alto,"El Pinar, Quito",145.000,226.0,4,3,2.0,2022-03-17
"Casa de Venta en Nayón, 180 m², 3 Dorm.","Nayón - Tanda, Quito",245.000,321.0,3baños,2estac.,0.0,2022-03-17
Casa de Venta en Tumbaco Cerca Al Club El Nacional Dentro de Urbanización,"Tumbaco, Quito",490.000,900.0,3,3,4.0,2022-03-17
"Vendo Casa, Norte de Quito, Sector Amagasi del Inca","Centro Norte, Quito",155.900,198.0,3,4,3.0,2022-03-17
Casa - Cumbayá,"Cumbayá, Quito",167.693,269.0,3,2,2.0,2022-03-17
Se Dueño de Una Parte de La Historia de Quito 1400 m² Centro Histórico,"Centro de Quito, Quito",790.000,1400.0,18,7,2.0,2022-03-17
Vendo Casa Valle Chillos,"Los Chillos, Quito",195.000,270.0,4,3,2.0,2022-03-17
"Casa de Venta Sector La Armenia, 191 m² Totales, Piscina","La Armenia, Quito",105.000,191.0,3,2,2.0,2022-03-17
“ponceano” Vendo Amplia Casa (Ideal Para Empresa o Rentera) 650 m² Totales,"Ponceano, Quito",498.700,788.0,15,10,6.0,2022-03-17
Casa Independiente de Venta Estilo Rustico en Tumbaco,"Tumbaco, Quito",340.000,1300.0,4,4,3.0,2022-03-17
Casa Elegante y de Lujo en La Exclusiva Urb. San Jose Conocoto,"Conocoto, Quito",440.000,1010.0,5,5,4.0,2022-03-17
Venta Casa en Cumbaya,"Cumbayá, Quito",246.601,220.0,3,2,2.0,2022-03-17
Vendo Casa Sector Tumbaco Buena Esperanza,"Tumbaco, Quito",465.000,714.0,3,5,4.0,2022-03-17
"Mirasierra Vendo Casa en Conjunto 245 m², Cuatro Dorm.","San Gabriel, Quito",155.000,245.0,4,3,2.0,2022-03-17
"Casa de Venta en Conjunto Seguro, Sector Ponceano Alto!","Ponceano, Quito",129.999,191.0,3,2,2.0,2022-03-17
En Venta Excelente Propiedad Comercial en El Valle de Los Chillos,"Los Chillos, Quito",675.000,2270.0,5,7,10.0,2022-03-17
"Casa de 141 m², Los Chillos.","Los Chillos, Quito",95.000,141.0,3,2,1.0,2022-03-17
Vendo Casa Rentera Sector Cotocollao Norte de Quito,"Norte de Quito, Quito",139.000,380.0,8,6,3.0,2022-03-17
¡Aprovecha Dos Últimas Casas por Estrenar en Mitad del Mundo!,"Mitad del Mundo, Quito",54.970,70.0,3,2,1.0,2022-03-17
Oportunidad Vendo Amplia Casa 283 m² Sin Acavados en Pusuqui La Campiña,"Pomasqui, Quito",130.000,283.0,4,3,2.0,2022-03-17
Hermosa Casa de Venta en Cumbayá,"Cumbayá, Quito",239.000,301.0,3,3,2.0,2022-03-17
"Vendo Casa Rustica en Tumbaco, Sector Santa Rosa","Tumbaco, Quito",270.000,460.0,3,3,0.0,2022-03-17
Se Vende Propiedad Rentera Sector Ponceano – Norte de Quito,"Norte de Quito, Quito",190.000,300.0,5,3,1.0,2022-03-17
Casa Nueva de Venta en Pomasqui Conjunto Residencial Moderno,"Pomasqui, Quito",109.900,180.0,3,2,2.0,2022-03-17
Casa en Venta en Sector La Pulida Urbanización Jardines del Bosque $78.000,"Centro Norte, Quito",78.000,133.0,3,1,1.0,2022-03-17
Oferta Casa en Venta Pio XII 232.88 m²,"Sur de Quito, Quito",75.000,232.0,3,2,2.0,2022-03-17
Casa de Venta Tres Dorm. Tumbaco La Morita,"Tumbaco, Quito",165.000,234.0,3,3,2.0,2022-03-17
Hermosa Casa Moderna en Venta o Alquiler La Viña Doble Seguridad,"Tumbaco, Quito",405.000,409.0,3,3,3.0,2022-03-17
"Casa de Venta, 4 Dorm., Amplio Jardín, Vista","Cumbayá, Quito",450.000,958.0,4,3,3.0,2022-03-17
Casa Amplia en Urbanización Urabá Sector Norte,"Carcelén, Quito",185.000,464.0,4,4,3.0,2022-03-17
Venta. Casa Independiente. Sector Colegio Americano,"Carcelén, Quito",100.000,170.0,3,2,2.0,2022-03-17
Venta Terreno con Casa Una Sola Planta y Mini Departamento Puente 2 - Conocoto,"Conocoto, Quito",138.000,286.0,4,2,4.0,2022-03-17
Casa de Venta Quito Cumbaya 3 Dorm.,"Cumbayá, Quito",269.000,350.0,3,3,2.0,2022-03-17
Calderón Casa a Estrenar 119 m 3habit. Garaje,"Calderón, Quito",89.900,152.0,3,2,1.0,2022-03-17
Casa de Lujo - Pillahua con Piscina Incluye Área Independiente de Oficina 80 m²,"Cumbayá, Quito",1.400.000,1300.0,3,6,8.0,2022-03-17
Se Vende Casa por Estrenar en Tumbaco Sector Hilacril,"Tumbaco, Quito",260.000,230.0,3,3,2.0,2022-03-17
"Venta Casa, tres Dorm., Conjunto, San Juan Alto Cumbaya, Quito","Cumbayá, Quito",189.000,242.0,3,4,2.0,2022-03-17
Casa - Amagasí,"Amagasí, Quito",209.000,280.0,4,4,2.0,2022-03-17
Casa Independiente en Venta Sector Miravalle,"Cumbayá, Quito",310.000,586.0,4,5,2.0,2022-03-17
"S/p por Colegio Menor, Hermosa Casa 4 Dorm. en Conjunto Cerrado","Cumbayá, Quito",375.000,350.0,4,4,3.0,2022-03-17
"Oportunidad La Armenia, Casa 140 m² con Terraza en Atico/ Opcion 4to Dormit","La Armenia, Quito",104.900,181.0,4,2,2.0,2022-03-17
"Ultimas 4 Casas 3d, Sector La Armenia, Valle de Los Chillos, Aplica Credito Vip (Mv)","Los Chillos, Quito",90.000,120.0,3,2,0.0,2022-03-17
Se Vende Casa 300 m² con Galpon y Local Comercial Sur de Quito,"Vía Simón Bolivar, Quito",90.500,300.0,3,3,2.0,2022-03-17
"Casa Sector Norte 230 m², Pinar Alto, Esquinera, 3 Pisos, Terraza Cubierta","El Pinar, Quito",127.900,230.0,4,2,1.0,2022-03-17
Vendo Casa Independiente Triangulo Valle de Los Chillos,"Los Chillos, Quito",125.000,230.0,4,4,2.0,2022-03-17
Linda Casa Sector Hilacril en Conjunto,"Tumbaco, Quito",188.000,210.0,3,2,2.0,2022-03-17
"En Venta Preciosa Casa a Estrenar en La Pampa, Urbanización Los Sauces","Mitad del Mundo, Quito",165.000,328.0,3,3,2.0,2022-03-17
Casa en Venta Rustica San Rafael Los Chillos,"Los Chillos, Quito",460.000,410.0,3,3,10.0,2022-03-17
Venta de Propiedad en Guayllabamba,"Guayllabamba, Quito",200.000,1225.0,4,5,8.0,2022-03-17
Hermosa Casa con Dos Amplios Dorm. - Tumbaco Sector La Tola,"Tumbaco, Quito",199.000,170.0,2,2,3.0,2022-03-17
Lujosa Casa en Venta de 380 m² en Los Laureles,"Monteserrín, Quito",255.000,295.0,4,4,3.0,2022-03-17
"Conjunto Livorno: Casaas Dos Plantas, Sector Puembo","Puembo, Quito",118.000,116.0,3,2,2.0,2022-03-17
Casa de 5 Dorm. Dentro de Urbanizacion por Hilacril,"Tumbaco, Quito",1.500.000,3000.0,5,6,4.0,2022-03-17
Se Vende Casa por Estrenar en El Valle,"Los Chillos, Quito",113.000,149.0,3,2,0.0,2022-03-17
Tumbaco Hilacril - Casa Moderna de 200 m² a 2 Minutos de La Plaza Hilacril,"Tumbaco, Quito",183.755,200.0,3,3,2.0,2022-03-17
Se Vende Casa en La Real Audiencia 5 Locales 2 Departamentos y 1 Minisuite,"Ponceano, Quito",294.800,683.0,8,5,1.0,2022-03-17
"Sangolqui, Valle de Los Chillos, Barrio La Carolina.","Sangolqui, Quito",100.000,119.0,4,3,2.0,2022-03-17
Casa en Venta en Quitumbe - Conjunto Privado Sur de Quito,"Quitumbe, Quito",80.000,102.0,3,2,1.0,2022-03-17
"Cumbayá, La Primavera, Casa Independiente con Extenso Jardín, Frente Al Parque","Cumbayá, Quito",305.000,450.0,3,2,3.0,2022-03-17
Vendo Casa de 4 Dorm.,"La Luz, Quito",114.999,192.0,4,3,2.0,2022-03-17
Batán Alto Excelente Casa Totalmente Remodelada. Venta,"El Batán, Quito",345.000,450.0,6,6,5.0,2022-03-17
Vendo Casa Rentera Atahualpa,"El Recreo, Quito",150.000,450.0,10,4,2.0,2022-03-17
Casa en Venta La Primavera Conjunto Privado,"Cumbayá, Quito",185.000,210.0,3,2,2.0,2022-03-17
Casa en Venta Tipo Español Sector Cotocollao,"Norte de Quito, Quito",165.000,352.0,3,3,0.0,2022-03-17
Vendo Casa Sector Colegio Sek,"Norte de Quito, Quito",270.000,350.0,3,2,2.0,2022-03-17
Quinta con Piscina Cubierta y Amplia Área Verde.,"Los Chillos, Quito",240.000,1200.0,4,4,8.0,2022-03-17
Casa de Venta en Sangolqui Zona Segura,"Sangolqui, Quito",149.000,192.0,4,3,2.0,2022-03-17
Casa en Venta 4 Dorm. Sector Embajada Americana,"Norte de Quito, Quito",129.000,212.0,4,4,2.0,2022-03-17
"Hermosa Casa 2 Pisos Conjunto, Piscina, Seguridad, Puembo","Puembo, Quito",119.500,116.0,3,2,2.0,2022-03-17
"Venta Casa Urb. Rincón del Valle, Diagonal Plaza del Rancho, 937 m² $1'250.000","Cumbayá, Quito",1.250.000,1045.0,5,4,6.0,2022-03-17
Casa Esquinera Setor Tanda Precio de Oportunidad,"Nayón - Tanda, Quito",170.000,314.0,3,3,2.0,2022-03-17
Casa - Cumbayá,"Cumbayá, Quito",349.500,270.0,3,4,2.0,2022-03-17
Vendo Linda Quinta en Tumbaco Sector La Morita,"Tumbaco, Quito",620.000,2324.0,4,5,4.0,2022-03-17
Vendo o Arriendo Casa en San Juan Cumbaya,"Cumbayá, Quito",485.000,857.0,3,3,2.0,2022-03-17
Casa Venta en La Primavera,"Cumbayá, Quito",235.000,240.0,4,3,2.0,2022-03-17
Vendo Muy Buena Casa Cumbaya,"Cumbayá, Quito",800.000,600.0,4,4,6.0,2022-03-17
"Venta Casa Moderna, $240 Mil, 3 Dorms, 3 Baño, Jardin, Piscina, Guardia, Tumbaco","Tumbaco, Quito",240.000,293.0,3,2,2.0,2022-03-17
Casa de Venta en Quito Norte Sector Uraba II 380 m²,"Carcelén, Quito",189.999,380.0,4,3,2.0,2022-03-17
Re/max Futuro Vende Casa Rentera Sector Atahualpa Magdalena,"Sur de Quito, Quito",160.000,653.0,0,0,0.0,2022-03-17
Hermosa Casa Sector San Patricio Cumbaya en Venta,"Cumbayá, Quito",650.000,809.0,6,5,4.0,2022-03-17
Casa Independiente en Venta. Urb. Privada. a 8 Min del San Luis Shopping,"Conocoto, Quito",235.000,495.0,4,4estac.,0.0,2022-03-17
Casa Vip Conocoto Oportunidad,"Los Chillos, Quito",49.900,144.0,2,2,1.0,2022-03-17
¡Oferta! - Hermosa Casa en Venta 160 m² - Llano Chico,"Llano Chico, Quito",84.999,160.0,3,2,2.0,2022-03-17
Casa de Lujo en Nayon,"Nayón - Tanda, Quito",1.700.000,3300.0,6,5,7.0,2022-03-17
Casa Moderna Bien Ubicada - Cumbaya,"Cumbayá, Quito",399.000,820.0,4,3,4.0,2022-03-17
