nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
Departamento Venta 132 m² - La Carolina - 3 Habitaciones,"La Carolina, Quito",161.000,132,3,2,2.0,2022-02-14
"Departamento en Venta Bosmediano y González Suárez, Vista, 2 Dorm.","Centro Norte, Quito",145.000,93,2,2,2.0,2022-02-14
Venta Departamento de Oportunidad Sector Norte Ponceano,"Ponceano, Quito",84.000,115,3,2,1.0,2022-02-14
Vendo Amplio Departamento Sector Colegio Montufar,"Sur de Quito, Quito",165.000,455,4,1,1.0,2022-02-14
De Oportunidad! Departamento Moderno,"Cumbayá, Quito",199.000,145,2,2,2.0,2022-02-14
Lindo Departamento con Jardin de Renta o Venta en Cumbaya,"Cumbayá, Quito",480.000,413,3,3,4.0,2022-02-14
Departamento en Venta - 158 m² - 3 Dorm. - Gaspar de Villarroel,"El Batán, Quito",140.000,158,3,3,2.0,2022-02-14
Vendo Departamento de Tres Dorm. en Cumbayá,"Cumbayá, Quito",315.000,190,3,3,2.0,2022-02-14
"Vendo Departamento 3 Habitaciones, Jardines de Amangasi.","El Inca, Quito",167.900,134,3,2,2.0,2022-02-14
Vendo Departamento Sector Carolina,"La Carolina, Quito",95.000,78,2,2,1.0,2022-02-14
"Venta Lujoso Departamento 3 Dorm., (Opción a 4) Colinas de Pichincha","El Bosque , Quito",259.000,370,3,4,2.0,2022-02-14
Departamento de Venta Sector La Coruña - González Suárez,"Centro Norte, Quito",135.000,85,2,2,2.0,2022-02-14
Inmobusiness Vende Departamento Sector Las Bromelias Monteserrin,"Monteserrín, Quito",350.000,346,3,3,2.0,2022-02-14
Quito Tenis - Departamento en Venta - 2 Dorm.,"Quito Tenis, Quito",135.000,94,2,2,1.0,2022-02-14
Departamento de 2 Dorm. Mas un Amplio Estudio,"El Batán, Quito",138.000,101,2,2,1.0,2022-02-14
"Vendo Departamento 3 Dorm., 115 m², Calle Catalina Aldaz","Centro Norte, Quito",215.000,115,3,2,2.0,2022-02-14
Departamento - Cumbayá,"Cumbayá, Quito",142.460,131,2estac.,0,0.0,2022-02-14
Departamento de Oportunidad 9 de Octubre,"Centro Norte, Quito",65.000,96,3,2,1.0,2022-02-14
Lindo Departamento por Estrenar con Amplios Espacios - Cumbayá,"Cumbayá, Quito",185.000,114,2,2,2.0,2022-02-14
"Sector Quicentro Norte. Departamento de 73 m², 1 Parquedero y Bodega","Norte de Quito, Quito",95.000,95,2baños,1estac.,0.0,2022-02-14
Departamento - Cumbayá,"Cumbayá, Quito",198.046,105,2,2,2.0,2022-02-14
Vendo Departamento en Planta Baja con Balcon Norte de Quito,"Iñaquito Alto, Quito",108.000,116,3,2,1.0,2022-02-14
I3 Vende Departamento Duplex en Nayon,"Nayón - Tanda, Quito",325.000,440,3,3,2.0,2022-02-14
Venta Republica del Salvador Sector Moderno Departamento con Terraza,"Centro Norte, Quito",155.000,97,3,2,2.0,2022-02-14
"Vendo Departamento Remodelado 105 m², Sector Cepal","La Carolina, Quito",105.000,120,2,2,1.0,2022-02-14
Departamento de Lujo a Estrenar (Penthouse),"Centro Norte, Quito",500.000,280,3,3,2.0,2022-02-14
Departamento de Venta de 3 Dorm. en La Humbolt,"González Suárez, Quito",460.000,380,3,3,0.0,2022-02-14
En Venta o Renta Departamento Duplex de 357 m²,"Ponceano, Quito",245.000,357,4,3,2.0,2022-02-14
Korea Park Vendo Precioso Departamento 92 m² Usd.139.000,"Centro Norte, Quito",139.000,108,2,2,1.0,2022-02-14
Vendo Lindo Departamento en Urb. del Magisterio,"El Condado, Quito",65.000,160,3,2,1.0,2022-02-14
"Vendo Elegante, Departamento en Ponceano 3 Dorm.","Ponceano, Quito",80.000,105,3,2,1.0,2022-02-14
Hermosa Departamento de Venta 2 Dorm. - Cumbayá,"Cumbayá, Quito",193.000,116,2,2,2.0,2022-02-14
Vendo Departamento Cumbaya,"Cumbayá, Quito",400.000,257,3,3,3.0,2022-02-14
Vendo Acogedor Departamento con Vista - Universidad Catolica,"Centro Norte, Quito",105.000,106,3,2,1.0,2022-02-14
Tv: Vacúnese Contra La Inflación! Vendo por Estrenar 2 Dorm. El Inca,"El Inca, Quito",93.582,82,2,2,1.0,2022-02-14
Suite a Estrenar Ubicada en La Granda y Centeno,"Granda Centeno, Quito",104.040,57,1,1,1.0,2022-02-14
Proyecto Sole - Departamento - Tumbaco,"Tumbaco, Quito",189.000,243,3,2,2.0,2022-02-14
Vendo o Rento Departamento Duplex por Estrenar,"Cumbayá, Quito",489.364,318,3,0,0.0,2022-02-14
"Vendo Departamento Amplio, Remodelado Sector El Batan","El Batán, Quito",168.000,171,3,2,1.0,2022-02-14
"Quito Tenis - Sarmiento de Gamboa, Exclusivo Departamento de 2 Dorm. - 116 m²","Norte de Quito, Quito",199.000,171,2,2,2.0,2022-02-14
Departamento en Venta Sector Centro Histórico,"Centro de Quito, Quito",35.000,68,3,1,0.0,2022-02-14
Departamento de Venta Las Casas y La Gasca,"Centro Norte, Quito",155.000,120,3,2,1.0,2022-02-14
Vendo Departamento Vista Grande - Remax Sol - Mony Miranda,"Miravalle, Quito",230.000,230,3,2,2.0,2022-02-14
Departamento de Venta Edif. Cantabria (6 de Diciembre y Andres Xaura),"Centro Norte, Quito",135.000,83,2,2,1.0,2022-02-14
Vendo Departamento en Torres San Isidro - Remax Sol - Mony Miranda,"Centro Norte, Quito",159.000,230,4,3,2.0,2022-02-14
La Carolina - en Renta - Venta - Hermoso Dpto. 80 m² - 2 Dorm. 2 Baños - 500,"Centro Norte, Quito",500,85,2,2,1.0,2022-02-14
Departamento Penhouse Duplex en El Quito Tennis de 320 m²,"Quito Tenis, Quito",210.000,320,4,3,2.0,2022-02-14
Vendo Hermoso Departamento Sector Aurelio Davila,"Tumbaco, Quito",165.000,210,3,2estac.,0.0,2022-02-14
Vendo Hermoso Departamento Republica Salvador 106 m²,"Centro Norte, Quito",130.000,106,3,2,2.0,2022-02-14
Vendo Departamento 2 Dorm.. Carolina. Mall El Jardín,"La Carolina, Quito",88.000,92,2,1,1.0,2022-02-14
Cumbaya Sector El Nacional - Vendo o Arriendo Departamento por Estrenar,"Cumbayá, Quito",460.000,278,3,3,2.0,2022-02-14
Vendo Departamento de Lujo en Entorno Natural,"Tumbaco, Quito",298.000,282,3,3,2.0,2022-02-14
Departamento de Arriendo Amoblado Gonzalez Suarez.,"González Suárez, Quito",763.000,380,4,4,3.0,2022-02-14
Hermoso Departamento Norte de Quito,"Llano Chico, Quito",61.000,106,2,2,1.0,2022-02-14
Amplio Departamento Pinar Bajo,"El Bosque , Quito",138.900,124,3,2,1.0,2022-02-14
Confortable Departamento en Llano Chico,"Llano Chico, Quito",62.512,77,2,2,1.0,2022-02-14
Departamento en Venta Gonzalez Suarez,"Centro Norte, Quito",319.000,300,3,3,2.0,2022-02-14
Departamentos y Suites en Planos Sector La Morita,"Tumbaco, Quito",64.968,99,2,2,1.0,2022-02-14
"Ideal Inversion, Suite de Lujo en El Mejor Sector de La Ciudad Gonzales Suarez","González Suárez, Quito",108.500,73,1,1,1.0,2022-02-14
Hermoso Departamento en Venta Sector Gonzales Suarez,"González Suárez, Quito",190.000,119,2,2,2.0,2022-02-14
Re/max Futuro Vende Moderno Penthouse de 200 m² Sector El Bosque,"El Bosque , Quito",270.000,200,3,3,2.0,2022-02-14
Hermoso Departamento de 3 Dorm. con Balcón y Terraza,"Bellavista, Quito",227.093,141,3,2,1.0,2022-02-14
Departamentos en La Carolina - Edificio Kyria,"La Carolina, Quito",105.000,48,1,1,1.0,2022-02-14
"Departamento Ilumunación Natural, Amplios Ventanales, Terraza Privada en Renta","El Batán, Quito",135.000,161,2,2,2.0,2022-02-14
Departamento 3 Dorm. 117 m² Mas Balcon - Listos Para Vivir,"Norte de Quito, Quito",155.011,117,3,2,2.0,2022-02-14
Departamento 3 Habitaciones con Hermosa Vista - Listo Para Vivir Dentro de Urbanizacion,"Norte de Quito, Quito",193.502,125,3,3,2.0,2022-02-14
Departamento 2 Habitaciones Listo Para Vivir - 5% Entrada 95% Biess,"Norte de Quito, Quito",93.337,71,2,2,2.0,2022-02-14
Departamentos 2 Dorm. Listos Para Vivir - 10% Entrada - 90% Biess,"Norte de Quito, Quito",114.385,73,2,2,1.0,2022-02-14
En Venta Departamento de 3 Habitaciones Frente a La Universidad Católica! Bajo de Precio,"Centro Norte, Quito",600,140,3,2,0.0,2022-02-14
Precioso Departamento en Villa Regina en El Quito Tenis!,"Quito Tenis, Quito",600.000,332,3,3,3.0,2022-02-14
Inmobusiness Vende o Arrienda Penthouse Sector Quito Tenis,"Quito Tenis, Quito",480.000,480,3,3,4.0,2022-02-14
Venta Departamento Cerca a Universidades,"Centro de Quito, Quito",67.600,100,2,1,1.0,2022-02-14
Oportunidad Venta Departamento Quito Tenis Grande Vista Linda,"Quito Tenis, Quito",150.000,110,2,2,1.0,2022-02-14
"Vendo Bellavista, Hermoso 370 m², Espectacular Vista, Áreas Comunales","Bellavista, Quito",390.000,370,3,3,3.0,2022-02-14
Departamento de Venta Sector Mena del Hierro,"El Condado, Quito",58.000,111,3,2,1.0,2022-02-14
Departamento en El Quito Tenis de 200 m²,"Quito Tenis, Quito",180.000,230,4,2,2.0,2022-02-14
"Vendo Gonzalez Suarez, Hermoso, Estrenar, 260 m², 3 Dorm., Estar, Vista","González Suárez, Quito",570.000,260,3,3,2.0,2022-02-14
91 m² Vendo Departamento en Bellavista,"Bellavista, Quito",80.000,91,2,2,1.0,2022-02-14
"Humboldt Lujoso, 3 Alcobas, 330 m. $430.000","González Suárez, Quito",430.000,330,3,3,4.0,2022-02-14
"Venta, Departamento, Remodelado, Sector El Inca","El Inca, Quito",79.000,97,3,1,1.0,2022-02-14
Vendo Suite Semiamoblada en La Primavera a Estrenar (Al Pie de Bosques de San Pedro),"Cumbayá, Quito",139.000,85,1,1,1.0,2022-02-14
Lindo Departamento en Bellavista en Venta 350.000 Dólares,"Centro Norte, Quito",350.000,400,3,3,3.0,2022-02-14
"Cumbaya, Oportunidad. Lujoso Dpto. 3 Dorm., $312.800","Cumbayá, Quito",312.800,184,3,3,2.0,2022-02-14
"Vendo Suites, Excelentes Espacios con Jardin","Tumbaco, Quito",65.318,69,1,1,1.0,2022-02-14
Vendo Depar Al Norte de Quito a Excelente Precio (Detrás de Dhl Condominio Siglo 21),"Norte de Quito, Quito",43.000,65,3,1,1.0,2022-02-14
"Departamento en Venta, 3 Dorm., Batán Alto, Oportunidad de Inversión","El Batán, Quito",195.000,350,3,4,1.0,2022-02-14
Vendo Departamento Norte de Quito Av Occidental Condado,"Norte de Quito, Quito",89.000,92,3,2,1.0,2022-02-14
Departamentos - Estrenar Mirasierra San Rafael,"San Rafael, Quito",114.900,76,2,2,1.0,2022-02-14
"Venta Departamento 120 m² y Patio 62,19 m² de 3 Dorm. Urbanización El Condado","El Condado, Quito",190.000,182,3,3,2.0,2022-02-14
Vendo Suite en Espectacular Proyecto en Ponceano,"Ponceano, Quito",79.000,61,1,1,1.0,2022-02-14
"Venta Departamento de 104,25 m² - Urb. El Condado. Dos Dorm..","El Condado, Quito",169.000,189,2,2,2.0,2022-02-14
Venta Departamento - 4 Dorm. - Vista Grande,"Cumbayá, Quito",475.000,412,4,5,2.0,2022-02-14
Departamento en Venta en El Batán,"El Batán, Quito",93.000,90,3,3,1.0,2022-02-14
Departamento de Venta El Bosque Excelente Ubicación,"El Bosque , Quito",290.000,340,4,4,2.0,2022-02-14
"Vendo Amplio y Lindo Departamento, Lomas de Monteserrin - Norte de Quito","Monteserrín, Quito",248.000,240,3,3,2.0,2022-02-14
Venta Departamento Centro Norte,"Centro Norte, Quito",155.000,95,3,2,2.0,2022-02-14
Vendo Depar 3d de 100 m² en El Edén a un Precio Inmejorable (Conjunto San Patricio),"Norte de Quito, Quito",78.900,100,3,2,1.0,2022-02-14
Venta Departamento 3 Dorm. con Balcón - Nayón /tanda,"Nayón - Tanda, Quito",189.900,195,3,2,2.0,2022-02-14
"Departamento en Venta, 3 Dorm., El Bosque","El Bosque , Quito",160.000,236,3,2,2.0,2022-02-14
Departamento por Estrenar Dos Dorm. Mañosca,"Centro Norte, Quito",116.000,78,2,2,1.0,2022-02-14
"Amplio Departamento de Lujo en Venta, Bellavista Quito","Bellavista, Quito",310.000,410,3,3,2.0,2022-02-14
Departamento con Local Comercial La Jipijapa Norte de Quito,"Centro Norte, Quito",148.000,228,3,3,1.0,2022-02-14
"En Venta, Departamento de Tres Dorm., Av República, Quito","Centro Norte, Quito",137.000,146,3,2,1.0,2022-02-14
Venta Dpto 2 D con Terraza. por Estrenar Ponceano Alto,"Ponceano, Quito",130.360,95,2,2,1.0,2022-02-14
Cumbaya por El Site Center Departamento con Hermosa Vista 205.000 Dólares,"Cumbayá, Quito",205.000,150,2,2,2.0,2022-02-14
Hermosa Suite en Venta Cerca Al Cne,"Bellavista, Quito",75.000,54,1,1,1.0,2022-02-14
En Venta Hermoso Departamento a 3 Minutos de Capelo,"Los Chillos, Quito",95.000,162,3,2,1.0,2022-02-14
Vendo Departamento de Oferta - Ponceano,"Ponceano, Quito",102.000,97,2,2,0.0,2022-02-14
"Departamento (Remodelado), Sector González Suárez","González Suárez, Quito",349.000,355,4,4,2.0,2022-02-14
Suite por Estrenar de Venta con Patio de 51 m² de Venta Sector Quiteño Libre Bellavista,"Bellavista, Quito",119.500,128,1,1,1.0,2022-02-14
"Departamento Venta, 2 Dorm., Los Laureles Monteserrín, Terraza","Monteserrín, Quito",103.000,78,2,2,2.0,2022-02-14
Vendo Departamento Duplex 2 Dorm. - Legarda - Norte de Quito,"Norte de Quito, Quito",69.000,85,2,2,1.0,2022-02-14
Bosque Colinas del Pichincha Lindo Departamento Aterrazado,"El Bosque , Quito",215.000,290,3,2,2.0,2022-02-14
"Departamento, Venta, Quito Tenis, 3 Dorm., Amplio","Quito Tenis, Quito",205.000,164,3,2,2.0,2022-02-14
"En Venta o Renta Duplex de Lujo, con Gran Terraza, Piscina (Granda Centeno)","Quito Tenis, Quito",280.000,482,3,3,3.0,2022-02-14
Departamento 3 Dorm. Amagasí del Inca 128 Mtrs Estudio y Sala Tv,"Amagasí, Quito",108.000,127,3,2,1.0,2022-02-14
"Departamento Duplex, Sector El Pinar Bajo, Av Brasil","El Pinar, Quito",95.000,92,2,2,1.0,2022-02-14
Departamento en El Quito Tenis Venta,"Quito Tenis, Quito",208.000,300,2,2,2.0,2022-02-14
Venta Departamento 3 Dorm. Sector Ponceano,"Ponceano, Quito",160.195,155,3,2,2.0,2022-02-14
Departamento - González Suárez,"González Suárez, Quito",99.999,63,1,1,1.0,2022-02-14
"Ekopark, a 2 Minutos, Departamento con Terraza, Vista Espectacular $355.460","Monteserrín, Quito",355.460,219,3,3,3.0,2022-02-14
"La Carolina, Oportunidad, Dpto. 3 Dorm., Bajo a $125.000","La Carolina, Quito",125.000,108,3,2,2.0,2022-02-14
"Departamento, Hermosa Vista, por Estrenar de Venta - El Bosque","El Bosque , Quito",270.000,230,3,4,2.0,2022-02-14
Vendo Departamento Amplio Sector Norte,"Quito Tenis, Quito",190.000,200,3,3,2.0,2022-02-14
Venta Dpto 2d - 111 m². Totalmente Remodelado. Gaspar de Villarroel,"Centro de Quito, Quito",107.000,131,2,2,1.0,2022-02-14
Oportunidad Bajo de Precio Carolina Recoleta Espectacular Departamento Amoblado,"La Carolina, Quito",165.000,90,2,2,1.0,2022-02-14
Departamento en Venta Gonzáles Suárez,"González Suárez, Quito",152.000,88,2,2,1.0,2022-02-14
Monteserrin Espectacular Departamento Tres Dorm. con Terraza,"Monteserrín, Quito",319.000,250,3,2,2.0,2022-02-14
Departamento de 2 Dorm. con 2 Parqueaderos en El Quito Tenis,"Quito Tenis, Quito",139.500,117,2,2,2.0,2022-02-14
Departamento - Granda Centeno,"Granda Centeno, Quito",97.000,71,1,1,1.0,2022-02-14
Departamento - El Condado,"El Condado, Quito",112.000,79,2,2,2.0,2022-02-14
Venta Departamento Sector Gonzalez Suarez,"González Suárez, Quito",435.462,251,3,3,3.0,2022-02-14
Departamento 2 Dorm. con Patio Privado en Venta Quito Tennis,"Quito Tenis, Quito",153.000,169,2,2,2.0,2022-02-14
"Ecopark, Sierra de Moral, 3 Dorm. Amoblado, Terraza $1500","Monteserrín, Quito",275.000,295,3,3,2.0,2022-02-14
"Departamento en Quito, Bosmeadiano, Venta, Penthouse, 3 Habitaciones","Bellavista, Quito",285.000,205,3,2,2.0,2022-02-14
Departamento - Norte de Quito,"Norte de Quito, Quito",34.500,45,2,1,0.0,2022-02-14
Venta. Departament. 2 Habitaciones. Terraza. Solca,"Amagasí, Quito",75.000,96,2,2,1.0,2022-02-14
Venta. Departamento. 2 Habitaciones. Bellavista. Centro Norte.,"Bellavista, Quito",185.000,188,2,2,2.0,2022-02-14
Venta Departamento 3 Dorm. en Ponceano,"Ponceano, Quito",143.727,128,3,2,1.0,2022-02-14
Vendo Departamento Urbanización El Condado,"Norte de Quito, Quito",200.000,200,3,3,2.0,2022-02-14
Departamento - González Suárez 115 m² Terraza 15 m² $,"González Suárez, Quito",162.000,115,2,2,1.0,2022-02-14
PH - Quito Tenis,"Quito Tenis, Quito",365.000,245,3,3,2.0,2022-02-14
"Venta Suite a Estrenar 62,50 m² Sector Monteserrín","Monteserrín, Quito",89.500,62,1,1,1.0,2022-02-14
Venta Departamento a Estrenar de 3 Dorm. Cerca a La Udla y Al Ecopark,"Norte de Quito, Quito",174.800,128,3,2,1.0,2022-02-14
Venta Suite Amplia y con Luz Natural Urbanización El Condado,"Norte de Quito, Quito",78.500,77,1,1,1.0,2022-02-14
Departamento en Venta 2 Dorm. - Tras El Quicentro Norte,"Centro Norte, Quito",125.000,115,2,1,1.0,2022-02-14
Suite - Sector La Carolina - Excelentes Areas Sociales,"La Carolina, Quito",127.282,71,1,1,0.0,2022-02-14
Vendo Departamento de 2 Dorm. Excelente Vista Sector 23 de Junio,"El Condado, Quito",75.000,6,2,1,1.0,2022-02-14
"Departamento de Venta, Gran Vista de La Ciudad - Los Laureles","Monteserrín, Quito",95.000,120,3,2,2.0,2022-02-14
Oportunidad Departamento 3 Dorm. en Ponceano,"Ponceano, Quito",107.000,82,3,2,1.0,2022-02-14
Venta. Departamento. Nuevo. por Estrenar. con Terraza. El Batán,"Centro Norte, Quito",359.718,168,3,3,2.0,2022-02-14
Departamento - Cumbayá,"Cumbayá, Quito",220.000,140,2,2,2.0,2022-02-14
En Venta Penthouse con 3 Parqueaderos por Estrenar en Quito Tenis,"Centro Norte, Quito",190.000,158,2,2,3.0,2022-02-14
Departamento en La Gonzalez Suarez,"Centro Norte, Quito",350.000,290,3,2,3.0,2022-02-14
Departamento - Quito Tenis,"Quito Tenis, Quito",199.900,144,3,2,2.0,2022-02-14
"Se Vende Penthouse, Unión Nacional, Norte de Quito, Tres Dorm.","El Pinar, Quito",200.000,240,3baños,2estac.,0.0,2022-02-14
De Venta Hermoso Departamento Granda Centeno por Estrenar,"Granda Centeno, Quito",155.000,96,3,1,1.0,2022-02-14
Departamento - Monjas,"Monjas, Quito",72.817,73,2,2,1.0,2022-02-14
Venta Departamento 3 Dorm. Terraza de 60 Mtrs en Tumbaco,"Tumbaco, Quito",167.000,244,3,2,2.0,2022-02-14
Eloy Alfaro Departamento por La Plaza Chile Venta 135.000,"Centro Norte, Quito",135.000,170,3,2,1.0,2022-02-14
Venta - Departamento 3 Dorm. - El Bosque,"Centro Norte, Quito",225.000,313,3,2,2.0,2022-02-14
Departamento - Centro Norte,"La Carolina, Quito",82.900,60,1,1,1.0,2022-02-14
Estrenar Elegante Suite Cumbayá,"Cumbayá, Quito",97.800,68,1,1,1.0,2022-02-14
Venta Departamento Sector González Suárez,"González Suárez, Quito",600.000,267,3,3,2.0,2022-02-14
Quicentro Departamento por Detrás del Banco del Pacifico Venta o Arriendo,"Centro Norte, Quito",120.000,130,2,2,1.0,2022-02-14
"Gonzalez Suarez, Sector, Pent - House, Vista Espectacular $410.000","Centro Norte, Quito",410.000,190,3,3,2.0,2022-02-14
"Departamento Edificio One, Oportunidad Usd150.000","La Carolina, Quito",150.000,80,1,1,1.0,2022-02-14
"Departamento de Venta, 3 Dorm., Quito, Sector El Bosque, Amplio","El Bosque , Quito",240.000,452,3,3,2.0,2022-02-14
Vendo Hermoso Departamento - Cumbayá,"Cumbayá, Quito",178.500,116,3,3,2.0,2022-02-14
Departamento - Norte de Quito,"Norte de Quito, Quito",51.900,100,3,1,0.0,2022-02-14
Vendo Elegantes Departamentos a Estrenar en Urabá 1 - Carcelén (Norte de Quito),"Carcelén, Quito",77.010,86,1,1,1.0,2022-02-14
Shyris 2 Dorm.,"Centro de Quito, Quito",159.000,118,2,2,2.0,2022-02-14
En Venta Departamento con Gran Terraza en El Quito Tenis,"Quito Tenis, Quito",174.000,450,4,3,2.0,2022-02-14
Suite de Venta - Remodelada - 56 m² - con Vista 9no. Piso,"Iñaquito Alto, Quito",54.500,56,1,1,1.0,2022-02-14
Vendo Suite - Iñaquito Excelente Ubicación,"Iñaquito Alto, Quito",84.900,50,1,1,1.0,2022-02-14
Jiménez de La Espada con Espectacular Vista 360.000 / 2100 Dólares,"Centro Norte, Quito",360.000,460,4,3,3.0,2022-02-14
Venta. Departamento. con Terraza. 3 Habitaciones. Quito Tenis,"Quito Tenis, Quito",380.000,360,3,3,4.0,2022-02-14
Venta Departamento Sector Ponceano,"Ponceano, Quito",123.000,104,3,2,2.0,2022-02-14
Vendo Hermosas Suite - Av Amañonas y Colón - Lindas Áreas Sociales!,"Quito, Pichincha",136.082,75,1,1,1.0,2022-02-14
"Departamento (Ascensor), Sector Tumbaco","Tumbaco, Quito",99.000,135,3,2,1.0,2022-02-14
"Venta Departamento de 2 Dorm., Balcón Sector Gonzalez Suarez","Norte de Quito, Quito",198.000,113,2,2,1.0,2022-02-14
"Vendo Departamento 3 Dorm. Eloy Alfaro y Juncos, Edificio con Ascensor","Norte de Quito, Quito",69.800,124,3,2,2.0,2022-02-14
Venta Departamento 2 Dorm. 136 m² - Lomas de Monteserrín,"Monteserrín, Quito",219.500,204,2,2,2.0,2022-02-14
Cómoda Suite de Venta en La Granda Centeno,"Granda Centeno, Quito",95.000,50,1,1,1.0,2022-02-14
Venta Oportunidad Departamento de 220 m² en La Urbanización El Condado,"El Condado, Quito",190.000,225,3,2,2.0,2022-02-14
"Hermoso Departamento de Venta, Dúplex, 4 Dorm., Villa Regina, Quito Tenis","Quito Tenis, Quito",700.000,644,4,3,3.0,2022-02-14
"Departamento 3 Dorm. Balcón en Venta, Quito Tenis","Quito Tenis, Quito",295.000,186,3,2,3.0,2022-02-14
"Departamento 102,03², 3 Dorm. Proyecto Green Forest, El Bosque","El Bosque , Quito",166.600,102,3,2,1.0,2022-02-14
Departamentos a Estrenar Urbanizacón El Condado/ Gratis Auto,"Norte de Quito, Quito",153.900,154,3,2,2.0,2022-02-14
Venta Departamento Cumbaya Urb San Isidro,"Cumbayá, Quito",200.000,226,3,3,2.0,2022-02-14
"Granda Centeno, Bajo de Precio; por Estrenar, 2 Alcobas, $142.000","Granda Centeno, Quito",142.000,124,2,2,2.0,2022-02-14
Pent House 3 Dorm. Terraza Bbq en Venta Quito Tenis,"Quito Tenis, Quito",315.000,200,3,3,3.0,2022-02-14
De Venta PH Departamento Amplio con Espectacular Vista Urabá - Carcelén,"Carcelén, Quito",119.000,174,3,2,2.0,2022-02-14
Departamento - Norte de Quito,"Norte de Quito, Quito",160.000,165,3,2,2.0,2022-02-14
Fg. Vendo Moderno y Amplio Departamento Sector Norte de Quito - Mena del Hierro.,"Norte de Quito, Quito",85.000,145,3,2,1.0,2022-02-14
Vendo 5 Departamentos a Estrenar de Lujo en La Primavera (Al Pie de Bosques de San Pedro),"Cumbayá, Quito",172.620,142,2,2,2.0,2022-02-14
Departamento - Norte de Quito,"Norte de Quito, Quito",215.000,110,3,3,2.0,2022-02-14
"Vendo Departamentos / Oficinas, Colon y 9 de Octubre","Centro Norte, Quito",73.766,515,3,2,0.0,2022-02-14
En Venta o Renta Amplio Penthouse con Hermosa Vista en Zona Estratégica,"Centro Norte, Quito",204.000,215,3,3,2.0,2022-02-14
Departamento - La Carolina,"La Carolina, Quito",98.000,77,1,1,1.0,2022-02-14
"Departamento a Estrenar Urbanización Las Bromelias, 137,41 Mtrs Monteserrín","Monteserrín, Quito",229.616,137,2,2,2.0,2022-02-14
Venta Departamento 3 Dorm. Sector Ponceano por Estrenar,"Ponceano, Quito",160.882,156,3,2,2.0,2022-02-14
"Departamento Dúplex en Venta Cumbayá 2 Dorm., Jardín, Balcones","Cumbayá, Quito",120.000,117,2,2,2.0,2022-02-14
"Departamento de Venta, con Promoción por Estrenar - La Carolina","La Carolina, Quito",149.000,80,2,1,1.0,2022-02-14
"Bellavista, Departamento 3 Dorm. en Venta, Vista","Bellavista, Quito",184.900,182,3,2,3.0,2022-02-14
En Venta Hermoso Departamento con Terraza y Patio en Bellavista,"Bellavista, Quito",160.000,227,2,2,2.0,2022-02-14
Departamento de Venta en Tumbaco,"Tumbaco, Quito",95.000,66,2,1,1.0,2022-02-14
Departamento Moderno 2 Dorm. con Terraza y Vista en Bellavista,"Bellavista, Quito",250.000,175,2,2,2.0,2022-02-14
Venta de Hermoso Departamento de 2 Dorm. con Terraza. 4to Piso. en Cumbayá - La Primavera,"Cumbayá, Quito",142.000,109,2,2,1.0,2022-02-14
Venta de Departamento - Centro Norte,"Centro Norte, Quito",104.000,110,2,2,1.0,2022-02-14
"Departamento Venta 2 Dorm. La Carolina (Quito) de Lujo Vista, Piscina","La Carolina, Quito",169.000,76,2,2,1.0,2022-02-14
"(#c) Departamento Venta Cumbayá Fez, 2 Dorm., Balcón y Hermosa Vista","Cumbayá, Quito",240.000,157,2,2,2.0,2022-02-14
Vendo Departamento Nuevo Cumbayá 3 Dorm. con Vista Panorámica,"Cumbayá, Quito",284.000,151,3,2,2.0,2022-02-14
Departamento Sector Albert Einstein Hermosa Vista $,"Carcelén, Quito",127.000,175,3,2,2.0,2022-02-14
"Hermoso Departamento de Venta, Duplex, Tipo - Casa con Jardín, El Bosque.","El Bosque , Quito",180.000,243,2,3,1.0,2022-02-14
"Departamento Venta Cumbayá 2 Dorm., Vista Panorámica","Cumbayá, Quito",232.722,126,2,2,2.0,2022-02-14
Venta de Hermoso Departamento 3 Dorm. - Sector: Cumbayá. Urbanización Yanazarapata,"Cumbayá, Quito",162.000,113,3,2,2.0,2022-02-14
Departamento en Venta en La Biloxi Sur de Quito,"Sur de Quito, Quito",57.000,137,3,2,1.0,2022-02-14
"Departamento en Venta, 3 Dorm. Jardines del Batan","El Batán, Quito",255.000,210,3,2,2.0,2022-02-14
Departamento de Venta - con Parqueadero - Norte de Quito,"Norte de Quito, Quito",63.900,80,3,2,1.0,2022-02-14
Vendo Lindo Departamento por Estrenar en El Valle de Los Chillos. Sector Playa Chica.,"Los Chillos, Quito",75.000,92,3,2,1.0,2022-02-14
Venta Departamento Amplio 2 Dorm. Sector Swissotel,"Centro Norte, Quito",139.000,120,2,2,2.0,2022-02-14
Venta Suite Terraza Jardin. Muy Cerca Usfq. Cumbayá,"Cumbayá, Quito",136.429,83,1,1,0.0,2022-02-14
Departamento - El Bosque,"Centro Norte, Quito",240.000,310,3,3,2.0,2022-02-14
"Quito Tenis, Dpto. 3 Dorm., Precio Promocion $170.000","Quito Tenis, Quito",170.000,100,3,2,2.0,2022-02-14
Venta o Renta Amplio Departamento en Bellavista,"Bellavista, Quito",380.000,220,3,3,2.0,2022-02-14
"Departamento en Venta, 3 Dorm., Terraza, Jardines del Batan","El Batán, Quito",269.000,255,3,2,2.0,2022-02-14
Vendo Departamento Amplio - El Condado,"El Condado, Quito",150.000,261,4,2,2.0,2022-02-14
