"id","nombre","precio","sector","area","tipoVivienda","tipoOperacion","descripcion","localizacion"
"479","Terreno en venta en Belén","$ 1.600.000
                        ","Belén, Tumbaco, Distrito Metropolitano de Quito, Pichincha ","","","","Propiedad en venta, terreno en Tumbaco La Morita. A G E N T E: M A R C E L O ","Pichincha, Distrito Metropolitano de Quito, Tumbaco"
"480","Terreno en venta en San Antonio","$ 8.000
                        ","San Antonio, San Antonio, Quito, Pichincha ","100 m²","Terreno","Venta","VALOR PROMOCIONAL POR TEMPORADA. Terrenos totalmente planos de 100m2, desde $8000, todos los servicios básicos, entrada mínima de $1000, crédito directo o bancario, sector Caspigasí, a 4 minutos del redondel de La Mitad del Mundo, construcción de viviendas unifamiliares totalmente a su gusto sin modelos predeterminado. Pregunta por nuestras promociones en construcción.","2G6J+R2G, E28, Quito, Ecuador"
"481","Terreno en venta en Guayllabamba","$ 270.000
                        ","Guayllabamba, Guayllabamba, Quito, Pichincha ","1.936 m²","Terreno","Venta","Vendo Hermosa Quinta , con árboles frutales 
Casa principal distribuida :
Cocina 
Sala 
Dos habitaciones 
Baño completo 
Casa huésped 
Cuarto de estudio independiente con baño 
Piscina 
Área bbq con muebles horno 
Área verde 
Lugar privilegiado 
Clima tropical","Pichincha, Quito, Guayllabamba"
"482","Terreno en venta en Ponceano","$ 230.000
                        ","Ponceano, Ponceano, Quito, Pichincha ","","","","DESCRIPCIÓN: Terreno

UBICACIÓN: Quito, Ponceano Bajo, Av. Antonio José de Sucre, Urb. Balcón del Norte

CARACTERÍSTICAS: 
• Terreno rectangular con dos frentes, 
• Un frente a la Av.  José Antonio de Sucre 
• Otro frente a una calle interna dentro de la Urbanización Balcón del Norte, 
• Topografía inclinada, 
• Frente total 42,74 metros, 
• Cos PB 50%, Total 200%, 
• Aplica incremento de Pisos.

ÁREA: 808 M2

PRECIO ""GANGA"" $230.000,00

CBR. Carlos Corella 
L.P. No.220 ACBIR PICHINCHA 
","Pichincha, Quito, Ponceano"
"483","Terreno en venta en Cumbaya","$ 346.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","714 m²","Terreno","Venta","TERRENOS DE VENTA EN SAN PATRICIO CUMBAYA , UNA CIUDAD ELITE DENTRO DE LA CIUDAD CON TODAS LAS COMODIDADES. 
TERRENOS DESDE 714 m2 HASTA 2.900 m2, VALOR POR METRO CUADRADO 450 DOLARES. INFORMES WILLIAM MEJIA ","Cumbaya, Quito, ECU"
"484","Terreno en venta en Tumbaco","$ 270.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","1.043 m²","Terreno","Venta","Excelente ubicación en La Cerámica, un sector exclusivo para vivir cercano a Urbanizaciones de prestigio, Colegio Pacha Mama, Casa de Rafa, Ruta Viva, etc.
Terreno con cerramiento propio en sus cuatro lados.
1043 m2 de extensión
Forma regular
Frente mayor a 20 m.
Leve inclinación
Calle adoquinada
Se encuentra en propiedad horizontal, con escrituras.
Libre de hipoteca y gravámenes
Autonomía para construir su vivienda.
COS PB 35%
COS Total 70%
Forma de ocupación: Aislada

No te pierdas esta oportunidad de vivir como te mereces, agenda tu cita ya!","Calle La Cerámica, Tumbaco, Quito, ECU"
"485","Terreno en venta en Cumbaya","$ 226.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","462 m²","Terreno","Venta","VENTA TERRENO EN CUMBAYA
Urbanización .

terreno de 462 m2  con buena ubicación para vivienda unifamiliar de dos pisos 
cerca a la San Francisco 
cerca al Centro de Cumbayá 
La urbanización tiene piscina 
área comunal
excelente ubicación 
ideal para construir casa de 320  m2  diseño guardando relación con los parámetros de la urbanización .
de dos pisos 
guardianía 24 horas 
segura 
cerca de centro comerciales 
cerca de la Universidad San Francisco 
cerca de centro de esparcimiento y deportes al aire libre 
cerca al Chaquiñan 
cerca al centro de Cumbaya para disfrutar de Cafeteria , restaurantes todo a pocos minutos 
asesor inversiones 
Flavio Aguirre 
","Pichincha, Quito, Cumbaya"
"486","Terreno en venta en Guayllabamba","$ 690.000
                        ","Guayllabamba, Guayllabamba, Quito, Pichincha ","60.000 m²","Terreno","Venta","Gran oportunidad de inversión en Guayllabamba, un sector que goza de un clima cálido, con naturaleza, vista espectacular, ideal para realizar proyectos turísticos, ecológicos, de agroturismo, servicios de eventos y recreación, asilos, albergues, centros de capacitación, etc.
Ubicación estratégica, a 30 minutos de Quito, cerca al Aeropuerto Internacional Mariscal Sucre, parque Jerusalén, Cayambe, Tabacundo e Imbabura.
Invertir en un terreno es tener visión y ganar plusvalía, con el simple hecho de tenerlo.
CARACTERÍSTICAS DE LA FINCA
• Extensión 60,000m2, entrada al filo de carretera directamente desde la Panamericana.
• 40,000m2 de Producción, (Aguacates, Chirimoyas, Mandarina, Limón)
• Otros Cultivos: higo, chayote, naranja, guayaba, plátano y yuca y más de 100 árboles maderables de nogal casuarina, guarango y eucalipto aromático, en estado de cosecha.

EDIFICACIONES
• Casa de vivienda de 120 m2, acabados de primera, con tres dormitorios sala comedor cocina y dos baños.
• Vivienda para cuidador y trabajadores de 80 m2, 3 Cuartos, 1 baño completo.
• Galpón para cría de animales de 220 m2 de construcción en dos plantas.
• Pozo profundo de agua (noventa metros de profundidad), equipado con bomba eléctrica sumergible de 4 caballos y accesorios. Capacidad de producción 1200 galones diarios de agua pura, para cría de peces y/o piscina de recreación.
• Chanchera equipada con bebederos automáticos, para 10 animales.
• Aula de campo, con capacidad para 40 personas equipada con área de BBQ, para eventos de capacitación, talleres, sociales y de recreación con baño independiente.
• Dos tanques de cría de tilapias capacidad para 3000 peces.
• Piscina de 50 m2, adecuada para la cría de aves acuáticas, incluye 14 patos y seis gansos.
• Tres tanques de almacenamiento de agua de riego, 300 m3 de capacidad
• Sistema de riego por aspersión instalado en toda el área productiva, con tubería subterránea y válvulas de control, divida en siete cuerpos regables independientes.

SERVICIOS BASICOS
• Agua potable (hidrante y medidor localizado a la entrada principal), en la panamericana y tanque cisterna de reserva localizada en la parte más alta de la finca.
• Luz eléctrica, con transformador propio y dos medidores, ambos de capacidad 110 y 220 voltios. Uno para uso de vivienda y domésticos y otro independiente para la bomba de extracción de agua del pozo profundo.
• Línea de teléfono fijo, e internet de banda ancha.

RECURSO HÍDRICO
• Derecho a 3,2 litros por segundo de agua de riego del canal Uribía, con tubería de conducción instalada hasta la finca desde el módulo repartidor. Tres tanques de almacenamiento de agua de riego, 300 m3 de capacidad
• Sistema de riego por aspersión instalado en toda el área productiva, con tubería subterránea y válvulas de control, divida en siete cuerpos regables independientes.

JARDINES Y HUERTOS
• 4 plataformas encespedas con mantenimiento semanal y riego por aspersión, 2 para parqueaderos (cuarenta vehículos) y para eventos sociales y de recreación, equipadas con áreas de recreación infantil y baños independientes.

Agenda una cita ya y conoce esta propiedad donde te sentirás como en el paraíso.","E28B, Guayllabamba, Quito, ECU"
"487","Terreno en venta en Tumbaco","$ 640.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","2.500 m²","Terreno","Venta","Amplio terreno de 2.400 metros cuadrados ideal para construir proyecto habitacional, con piscina, parqueaderos, terreno libre para canchas o construcción de casas, tiene una casa de 680 m2, ubicado en via intervalles a 2 minutos de ruta viva, Cos Pb 35% Cos total 70% valor de venta 640.000 dólares negociable, se puede construir en total 1.680 m2 aprox, valor por metro cuadrado de terreno 280 dólares, negociable, Ubicado en avenida intervalles por sector colegio british school informes William Mejía ","Intervalles, Tumbaco, Quito, ECU"
"488","Terreno en venta en San Antonio","$ 25.000
                        ","San Antonio, San Antonio, Quito, Pichincha ","200 m²","Terreno","Venta","Lotización en la mitad del mundo 
en las calles Padre Rumi y Moraspungo.

Se entregaran en escrituras (DERECHOS Y ACCIONES) 
Cuentan con todas las obras civiles:
Bordillos
Acometidas de agua
Acometida de alcantarillado 
Adoquinado de las calles internas 

RESERVA CON 1.000 USD

60 % de entrada y el resto con crédito directo a 24 meses 

Ubicación:","Av. Manuel Córdova Galarza SN, Quito, Ecuador"
"489","Terreno en venta en Cumbaya","$ 154.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","405 m²","Terreno","Venta","ARIIC VENDE

5 Terrenos dentro de urbanización en:
Cumbayá - San Juan Alto

Terrenos desde: 405m2. 
Valor: desde $154.000 
++ no intermediarios ++

Casas unifamiliares de 2 pisos. 
Altura: 8m. (2 pisos)
Cerca a la Simón Bolívar, a 5 minutos del centro de Cumbayá.
• fácil acceso dentro y fuera de Cumbayá. 

Nota: 
• los terrenos se venden con planos aprobados para casas de 2 pisos de estilo moderno.
• las casas pueden construir con los mismos promotores de los lotes o de manera independiente, respetando el concepto de viviendas para la urbanización.
• las casas pueden ser personalizadas internamente y de igual manera la forma de construcción, según gustos y presupuestos.
• los lotes son con pendiente y así tengan vista, aprovechado el sector. 

++ Si la propiedad se ajusta a sus requerimientos, forma de pago y sector. Con gusto coordinamos una visita, con previo aviso.","Pichincha, Quito, Cumbaya"
"490","Terreno en venta en Quito","$ 41.063
                        ","Quito, Quito, Quito, Pichincha ","2.855 m²","Terreno","Venta","Terreno de 2.855m2 ubicado en Malchingui

PRECIO: 41.063.38 USD","Malchingui, Quito, Ecuador"
"491","Terreno en venta en Calderón","$ 12.000
                        ","Calderón, Calderón, Quito, Pichincha ","200 m²","Terreno","Venta","Lotes en venta desde $16.000 al norte de la cuidad de Quito en el sector de Calderón-Zabala en la calle Atahualpa.

Se entrega con escrituras en derechos y acciones
A demás cuentan con todas las obras civiles.

Bordillos
Acometida de agua
Adecuación de aéreas verdes

Reserva con $500 USD
50% de entrada y el resto lo cancelas en cómodas cuotas hasta 18 meses.","Zabala, Quito, Ecuador"
"492","Terreno en venta en Nono","$ 9.790
                        ","Nono, Pichincha ","215 m²","Terreno","Venta","Terrenos via Nono
Quito
215 m2","C. A 30, Parroquia Nono, Ecuador"
"493","Terreno en venta en Quito","$ 1.312.235
                        ","Quito, Quito, Quito, Pichincha ","13.813 m²","Terreno","Venta","Terreno de 13.813,04m2 ubicado entre las calles El Arenal y Chahuayacu, San Antonio de Pichincha sector La Mitad del Mundo

Cuenta con:

Cerramiento
Agua
Luz
Alcantarillado

PRECIO NEGOCIABLE.","Pichincha, Quito, Quito"
"494","Terreno en venta en Cumbaya","$ 280.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","","","","DESCRIPCIÓN: Terreno en Urbanización AAA

UBICACIÓN: Quito, Urbanización Altos del Valle, calle Simón de Valenzuela esquinero

CARACTERÍSTICAS: Terreno plano esquinero con tres frentes, calle Simón de Valenzuela de la urbanización, hacia  la entrada de la urbanización y hacia la  Av. Interoceánica, dos metros sobre la rasante de la calle, excelente vista
Cos PB 35%, Total 105% 
Altura 3 pisos
Avalúo Municipal Actual $291.713 dólares 
Alícuota  $117,50 mensuales

ÁREA: 684.31 M2

 *PRECIO ""GANGA"": $280.000 dólares* 

CBR. Carlos Corella, REALTOR 
Lic. Prof. No.220 ACBIR PICHINCHA 
NRDS. ID. 061235804 NAR","Cumbayá, Quito, Ecuador"
"495","Terreno en venta en San Antonio","$ 1.990.000
                        ","San Antonio, San Antonio, Quito, Pichincha ","","","","Venta terreno de 25144m2 en la Mitad del Mundo

Hermoso terreno ideal para constructores

Cerramiento en todo el terreno

Cuenta con todos los servicios básicos

Tiene obras civiles realizadas como caminos internos, alcantarillado y movimiento de tierra.

Ubicación estratégica, a solo 5 minutos del redondel de la Mitad del Mundo.

Cerca a vías principales, colegios, centros comerciales, transporte público pasa por el terreno","mitad del mundo, Quito, Ecuador"
"496","Terreno en venta en Quito","$ 12.500
                        ","Quito, Quito, Quito, Pichincha ","218 m²","Terreno","Venta","Lotes en la mitad del mundo a 5 minutos del monumento de la mitad del mundo

Cuentan con:
Todas las obras civiles
Acometida agua
Acometida de alcantarillado
Bordillo
Adecuación de áreas verdes

RESERVA CON 100 USD

Con 50 % de entrada, puedes ser parte de este proyecto. El resto lo cancelas en cómodas cuotas hasta de 16 meses.

CRÉDITO DIRECTO, SIN GARANTES, SIN INTERESES - Agua corriente","RG9J+PVM, Quito, Ecuador"
"497","Terreno en venta en Cumbaya","$ 3.100.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","11.700 m²","Terreno","Venta","DOMUS ofrece en venta este interesante terreno, ubicado en Cumbayá sector Santa Lucía, tras del Supermaxi 
Compuesto por 2 áreas:

LOTE 1:  3800 M2 
CON COS EN PB DEL 35% Y COS DE 105 % 

LOTE 2: De 7.900 m2
LOTE CON FUTURA AFECTACION. TIEMPO INDEFINIDO ( SE ESTIMA 12 AÑOS O MAS) 
LOTE CON POSIBILIDAD DE USUFRUCTO Y USO. SUJETO A EXPROPIACION VALORADA. 

LOTE 1: 
3.800,00 m2 x $400,00 = $1.520.000,00 AREA SIN AFECTACION 

LOTE 2: 
7.900,00 m2 x $200,00 = $1.580.000,00 AREA AFECTADA POR TRAZADO VIAL 

Total: 11.700,00 m2, 
valor total $3.100.000,00 

PROPUESTA ARQUITECTONICA PREVIA: 
SE EVIDENCIA UN LOTE CON TENDENCIA A USO COMERCIAL Y DE EQUIPAMIENTO URBANO. 
APROVECHAR UBICACIÓN ESTRATEGICA EN EL CENTRO DEL NUEVO CUMBAYA CON ALTOS INDICES DE 
DENSIDAD CON PROYECTOS COMO: AQUARELA, ATTIVA, OFFICE CENTER, SAN PATRICIO, ETC. 

OFERTAS 
Se aceptan ofertas  
El valor minimo para realizar oferta es del 30% de entrada. 
El saldo puede ser negociado mediante participación conjunta, en sociedad parcial o total, en concesión o  en modalidad a convenir","Pichincha, Quito, Cumbaya"
"498","Terreno en venta en Calderón","$ 24.000
                        ","Calderón, Calderón, Quito, Pichincha ","200 m²","Terreno","Venta","Proyecto 21 ubicado en la calle 24 de Junio de San Juan de Calderón

Lotes de terreno de 200 Mts2  con servicios básicos:

Acometidas de agua
Acometidas de alcantarillado
Bordillos
Adoquinado del proyecto

Escrituras en derechos y acciones


NOS QUEDAN 4 LOTES

¡ APROVECHA !","WHM4+MX Quito, Ecuador"
"499","Terreno en venta en Tumbaco","$ 36.208
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","200 m²","Terreno","Venta","Lotes urbanizados desde 200m2 en venta desde $34.200,00 en el sector de Tumbaco calle Av San Jose.

Cuenta con todas las obras civiles.
Acometida de alcantarillado
Adoquinado en las calles internas
Bordillos y veredas
Acometida de agua


Reserva con $3.000USD
La mitad del saldo restante la puedes diferir a 12 cómodos pagos.
Y en el momento que se entreguen los terrenos cancelas el 50 % faltantes.

Escrituras en Derechos y Acciones","Pichincha, Quito, Tumbaco"
"500","Terreno en venta en Calderón","$ 24.900
                        ","Calderón, Calderón, Quito, Pichincha ","200 m²","Terreno","Venta","Lotes de terreno en la calle Albornoz, San Juan de Calderon, se entregara con:

Acometidas de agua en cada lote
Acometidas de alcantarillado en cada lote
Bordillos y adoquinado del proyecto
Arreas verdes

Precios desde: 23.500
Financiamiento hasta 12 meses sin intereses, entrada del 50%

Lotes desde 200 Mts
Ubicación estratégica y de alta plusvalía 

Escrituras en Derechos y acciones

Contáctanos e invierte bien tu dinero

 - Agua corriente- Desagüe cloacal- Pavimento","Francisco de Albornoz N8-158, Quito 170201, Ecuador"
"501","Terreno en venta en Nayón","$ 24.000
                        ","Nayón, Nayón, Quito, Pichincha ","200 m²","Terreno","Venta","Lotes de terreno en la calle 24 de Junio, San Juan de Calderon, se entregara con:

Acometidas de agua en cada lote
Acometidas de alcantarillado en cada lote
Bordillos y adoquinado del proyecto
Arreas verdes
Parque infantil
Casa comunal

Precios desde: 24.000
Financiamiento hasta 12 meses sin intereses, entrada del 50%

Escrituras en Derechos y acciones

Contáctanos e invierte bien tu dinero

¡ NOS QUEDAN POCOS LOTES !
¡ APROVECHA !","RG9J+PV Quito, Ecuador"
